step,market,agent_type,agent_id,quantity,price
288,consumption,buyer,10,1,24.48
288,consumption,buyer,12,1,24.48
288,consumption,buyer,13,1,24.48
288,consumption,buyer,11,1,24.48
288,consumption,buyer,17,1,24.48
288,consumption,buyer,4,1,24.48
288,consumption,buyer,18,1,24.48
288,consumption,buyer,7,1,24.48
288,consumption,buyer,14,1,24.479999999999997
289,labor,seller,15,1,0
289,labor,seller,3,1,0
289,labor,seller,0,1,0
289,labor,seller,6,1,0
289,labor,seller,5,1,0
289,labor,seller,18,1,1
289,labor,seller,1,1,1
289,labor,seller,17,1,1
289,labor,seller,9,1,1
289,labor,seller,14,1,1
289,labor,seller,16,1,1
289,labor,seller,10,1,1
289,labor,seller,7,1,1
289,labor,seller,19,1,1
289,labor,seller,12,1,1
289,labor,seller,4,1,1
289,labor,seller,2,1,1
289,labor,seller,8,1,1
289,labor,seller,11,1,1
289,labor,seller,13,1,1
290,capital,seller,20,20,0.01
290,capital,seller,21,20,0.01
291,consumption,buyer,18,1,24.48
291,consumption,buyer,1,1,24.48
291,consumption,buyer,17,1,24.48
291,consumption,buyer,9,1,24.48
291,consumption,buyer,16,1,24.48
291,consumption,buyer,10,1,24.48
291,consumption,buyer,7,1,24.48
291,consumption,buyer,19,1,24.48
291,consumption,buyer,12,1,24.48
291,consumption,buyer,4,1,24.48
291,consumption,buyer,2,1,24.48
291,consumption,buyer,8,1,24.48
291,consumption,buyer,11,1,24.48
291,consumption,buyer,13,1,24.48
291,consumption,buyer,14,1,24.479999999999997
292,labor,seller,15,1,0
292,labor,seller,6,1,0
292,labor,seller,3,1,0
292,labor,seller,0,1,0
292,labor,seller,5,1,0
292,labor,seller,9,1,1
292,labor,seller,16,1,1
292,labor,seller,4,1,1
292,labor,seller,2,1,1
292,labor,seller,10,1,1
292,labor,seller,12,1,1
292,labor,seller,8,1,1
292,labor,seller,11,1,1
292,labor,seller,13,1,1
292,labor,seller,17,1,1
292,labor,seller,18,1,1
292,labor,seller,19,1,1
292,labor,seller,14,1,1
292,labor,seller,1,1,1
292,labor,seller,7,1,1
293,capital,seller,20,20,0.01
293,capital,seller,21,20,0.01
294,consumption,buyer,9,1,24.48
294,consumption,buyer,16,1,24.48
294,consumption,buyer,4,1,24.48
294,consumption,buyer,2,1,24.48
294,consumption,buyer,10,1,24.48
294,consumption,buyer,12,1,24.48
294,consumption,buyer,8,1,24.48
294,consumption,buyer,11,1,24.48
294,consumption,buyer,13,1,24.48
294,consumption,buyer,17,1,24.48
294,consumption,buyer,18,1,24.48
294,consumption,buyer,19,1,24.48
294,consumption,buyer,1,1,24.48
294,consumption,buyer,7,1,24.48
294,consumption,buyer,14,1,24.479999999999997
295,labor,seller,0,1,0
295,labor,seller,15,1,0
295,labor,seller,5,1,0
295,labor,seller,3,1,0
295,labor,seller,6,1,0
295,labor,seller,1,1,1
295,labor,seller,2,1,1
295,labor,seller,16,1,1
295,labor,seller,19,1,1
295,labor,seller,13,1,1
295,labor,seller,9,1,1
295,labor,seller,14,1,1
295,labor,seller,11,1,1
295,labor,seller,7,1,1
295,labor,seller,12,1,1
295,labor,seller,4,1,1
295,labor,seller,8,1,1
295,labor,seller,10,1,1
295,labor,seller,17,1,1
295,labor,seller,18,1,1
296,capital,seller,21,20,0.01
296,capital,seller,20,20,0.01
297,consumption,buyer,1,1,24.48
297,consumption,buyer,2,1,24.48
297,consumption,buyer,16,1,24.48
297,consumption,buyer,19,1,24.48
297,consumption,buyer,13,1,24.48
297,consumption,buyer,9,1,24.48
297,consumption,buyer,11,1,24.48
297,consumption,buyer,7,1,24.48
297,consumption,buyer,12,1,24.48
297,consumption,buyer,4,1,24.48
297,consumption,buyer,8,1,24.48
297,consumption,buyer,10,1,24.48
297,consumption,buyer,17,1,24.48
297,consumption,buyer,18,1,24.48
297,consumption,buyer,14,1,24.479999999999997
298,labor,seller,3,1,0
298,labor,seller,5,1,0
298,labor,seller,15,1,0
298,labor,seller,0,1,0
298,labor,seller,6,1,0
298,labor,seller,17,1,1
298,labor,seller,4,1,1
298,labor,seller,14,1,1
298,labor,seller,2,1,1
298,labor,seller,10,1,1
298,labor,seller,7,1,1
298,labor,seller,1,1,1
298,labor,seller,9,1,1
298,labor,seller,19,1,1
298,labor,seller,16,1,1
298,labor,seller,12,1,1
298,labor,seller,18,1,1
298,labor,seller,13,1,1
298,labor,seller,11,1,1
298,labor,seller,8,1,1
299,capital,seller,20,20,0.01
299,capital,seller,21,20,0.01
300,consumption,buyer,17,1,24.48
300,consumption,buyer,4,1,24.48
300,consumption,buyer,2,1,24.48
300,consumption,buyer,10,1,24.48
300,consumption,buyer,7,1,24.48
300,consumption,buyer,1,1,24.48
300,consumption,buyer,9,1,24.48
300,consumption,buyer,19,1,24.48
300,consumption,buyer,16,1,24.48
300,consumption,buyer,12,1,24.48
300,consumption,buyer,18,1,24.48
300,consumption,buyer,13,1,24.48
300,consumption,buyer,11,1,24.48
300,consumption,buyer,8,1,24.48
300,consumption,buyer,14,1,24.479999999999997
